row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
358,d31aea9,9d1e27d,201152.0,14655.0,18.96,226.0,28.082,0.8573618402596881,0.04410291347733739,0.047018394581813804,0.0012022602492686248,0.03562697871999358,0.00010018835410571874,0.013585540816735462,0.0010018835410571874,4.145,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.508,0.045,0.115,0.046,0.258,0.11,0.093,0.07,0.14,0.239,14.563200795396911,1.13,8.19,201,1379.0,689.0,0.508,0.284,0.107,0.047283702213279676,0.16398390342052313,0.2334004024144869,0.5553319919517102,10.32276573,5.2133181979000005
359,bc1fb7b,9dda412,96535.0,6594.0,19.796,58.0,27.909,0.9000895166103045,0.011418340958822359,0.040749950268549835,0.0014819972150387907,0.02516411378555799,0.0004973145016908694,0.020001989258006767,0.0005967774020290432,2.814,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.558,0.036,0.075,0.045,0.247,0.141,0.067,0.06,0.263,0.17,12.627063708964155,,7.08,158,2480.0,1069.0,0.501,0.29,0.092,0.04795204795204796,0.2107892107892108,0.28771228771228774,0.4535464535464536,12.075855028,4.5193757870999995
360,8a64a33,dc9ae72,2567.0,325.0,27.809,2.0,16.691,0.6471332463098703,0.0,0.33613816648257855,0.0023094688221709007,0.0,0.0,0.014419118385380058,0.0,11.119,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.642,0.023,0.264,0.151,0.337,,0.086,0.08,,0.25,12.997789854813492,,,245,2629.0,,0.489,0.291,0.128,0.20040080160320642,0.3507014028056112,0.3156312625250501,0.13326653306613226,17.364460737,9.261045726399999
361,3281fa1,528ea9f,7090.0,834.0,23.851,2.0,48.575,0.9646618043760616,0.009431511639524428,0.007623139174742733,0.004585872714556899,0.00240783295034469,0.0,0.011189929063842544,9.991008092716556e-05,27.218,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.34,0.098,0.215,0.063,0.31,0.408,0.121,0.11,,0.365,12.985540870139864,,38.11,409,2899.0,3900.0,0.448,0.191,0.142,0.2852852852852853,0.4264264264264265,0.21021021021021022,0.07807807807807808,11.460476050999999,16.456068175
362,67a40cf,4522abc,104371.0,13081.0,35.678,588.0,28.968,0.6068795085493601,0.03928003281673654,0.3283074367927643,0.0016908623397932946,0.013877077309427808,0.0,0.009054617855106105,0.000910464336811774,14.512,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.432,0.078,0.356,0.134,0.286,0.203,0.11,0.07,0.111,0.321,13.42464830677298,3.06,16.93,272,2419.0,1740.0,0.501,0.278,0.119,0.3142570281124498,0.28815261044176704,0.2560240963855422,0.14156626506024095,13.394283943,7.902918075
363,167adf9,52acab4,45107.0,4744.0,27.663,160.0,27.069,0.7059556441564914,0.03349115375031148,0.04523299277348617,0.08862197856964864,0.004585098430102168,0.000299028158484924,0.12131572389733365,0.00049838026414154,13.886,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.385,0.062,0.269,0.127,0.34,0.28,0.133,0.1,0.147,0.323,10.442960652641236,7.92,32.96,397,2490.0,1469.0,0.492,0.223,0.172,0.147,0.364,0.326,0.163,12.214218602999999,14.160440249
364,b301c5b,fb8cab1,29713.0,4426.0,36.334,,20.142,0.8685439929874192,0.018039465689155404,0.04547220368359714,0.040402028070245344,0.0028887051628133996,0.0005976631371338068,0.024055941269635728,0.0,9.773,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.996,0.012,0.126,0.056,0.306,0.3,0.08,0.06,0.272,0.321,10.15143488905451,,21.7,244,1299.0,1870.0,0.475,0.234,0.121,0.09290709290709291,0.28471528471528473,0.4105894105894106,0.2117882117882118,19.238554841,7.7731534712
365,8bcc611,1b0d913,53651.0,5150.0,23.303,2.0,31.517,0.8554152109647943,0.008012581245583126,0.11400758458001134,0.008132023450486229,0.005743179352424178,0.0,0.00839081489444295,0.00029860551225775625,7.909,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.446,0.049,0.274,0.134,0.286,0.225,0.108,0.07,0.192,0.249,9.63979137731927,1.9300000000000002,23.94,251,2189.0,1980.0,0.509,0.204,0.228,0.11523046092184369,0.2855711422845691,0.343687374749499,0.25551102204408815,10.922102739000001,12.10236427
366,e0f1b57,08f8fb4,6639.0,724.0,21.741,0.0,30.797,0.9514464038042402,0.014127204279770161,0.013086982365761838,0.0076877352882900735,0.0004953437685753913,0.0008916187834357044,0.01226471170992669,0.0,14.289,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.415,0.084,0.238,0.092,0.345,0.232,0.122,0.07,,0.341,11.029663065890668,,48.02,322,1119.0,1639.0,0.483,0.221,0.224,0.23529411764705885,0.43868394815553347,0.24426719840478567,0.08175473579262214,8.846183177,15.25203996
367,95fa82b,4cd9667,8737.0,1296.0,28.941,28.0,24.45,0.5155249486528936,0.022371229511497726,0.43957150336273204,0.0044098103177479765,0.0063227417341226696,0.0,0.011799766421006,0.0,11.946,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.386,0.066,0.277,0.078,0.251,0.275,0.09,0.081,0.082,0.298,9.790828236692146,14.77,28.39,293,4389.0,2249.0,0.507,0.211,0.222,0.16167664670658682,0.38622754491017963,0.2964071856287425,0.15568862275449102,10.151099702,13.534799603
368,827ea49,1b0d913,16604.0,1957.0,29.049,9.0,33.622,0.5836601761475907,0.20681951326071635,0.19384178490929493,0.001092234214733247,0.002184468429466494,0.0018766569689507603,0.010525166069247652,0.0,14.211,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.437,0.055,0.32,0.159,0.313,,0.125,0.08,,0.278,8.79984701388241,,50.88,329,16729.0,16740.0,0.51,0.251,0.176,0.2,0.373,0.262,0.165,12.303943962,12.364854575999999
369,d530467,20d32fc,992748.0,162065.0,42.571,10913.0,29.201,0.49164816259577104,0.303816839704735,0.12532757206585446,0.0021804797055352174,0.05159135009702134,0.0007001540338874553,0.022815019304246932,0.0019204224929484485,11.609,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.546,0.06,0.224,0.075,0.256,0.138,0.084,0.091,0.155,0.204,12.593209791436717,7.76,8.73,209,1559.0,1149.0,0.513,0.25,0.095,0.106,0.192,0.281,0.421,14.017580660999998,5.6447907301999996
370,afcad1d,158df01,40537.0,3502.0,23.461,57.0,24.593,0.9619793963201988,0.0043893053272938635,0.016615224275463983,0.0005010622519741854,0.0025955024652262798,0.005361366096123783,0.007646209965126068,0.0009119332985930173,5.293,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.557,0.038,0.161,0.074,0.293,0.15,0.111,0.05,0.305,0.257,13.403728907856287,,18.49,306,4130.0,2140.0,0.5,0.256,0.162,0.0850850850850851,0.4924924924924925,0.26626626626626626,0.15615615615615616,13.802217165,9.8866945648
371,a6c8add,158df01,32047.0,3695.0,28.985,62.0,29.209,0.9544232144475892,0.009306729248713274,0.014977387871035324,0.00030216653404913226,0.007967124281095455,0.00010072217801637743,0.012721211083468468,0.00020144435603275485,13.606,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.471,0.057,0.187,0.075,0.314,0.304,0.103,0.08,,0.284,13.572407443544044,,17.36,367,6749.0,3200.0,0.504,0.229,0.144,0.10786290322580645,0.4909274193548387,0.2651209677419355,0.13608870967741937,12.59525159,10.044713143
372,a48f4a1,7dd3518,13709.0,2327.0,41.394,,28.484,0.649734655051567,0.004165415039551417,0.04830279363172124,0.13571643136076902,0.07321517973365375,0.00050065084609993,0.08677280464603987,0.0015920696905977773,6.856,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.52,0.078,0.303,0.142,0.293,0.225,0.072,0.05,0.212,0.219,,,,244,1759.0,1039.0,0.488,0.231,0.109,0.07992007992007993,0.3296703296703297,0.35364635364635366,0.23676323676323677,12.90510736,6.8535598411
373,bf5c02d,9d1e27d,7901.0,810.0,25.419,15.0,34.061,0.8548134867274267,0.12017530753523582,0.0035758752925942527,0.0,0.01234125205438518,0.0,0.009094078390358086,0.0,10.865,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.463,0.07,0.227,0.067,0.325,,0.118,0.12,,0.368,14.12638160841557,,41.98,356,7919.0,3900.0,0.504,0.236,0.149,0.21285140562248994,0.4257028112449799,0.2178714859437751,0.143574297188755,12.173471975999998,10.905401977999999
374,8f3100d,c479f0c,52997.0,8871.0,37.826,147.0,34.397,0.9124515960755203,0.03442948576473185,0.022963022411267835,0.0015047852169900284,0.009951646235027388,0.0002006380289320038,0.01789691218073474,0.0006019140867960114,13.845,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.459,0.067,0.162,0.031,0.293,0.105,0.078,0.07,0.136,0.219,13.550313667610093,1.67,16.92,286,2419.0,1729.0,0.523,0.181,0.145,0.096579476861167,0.3209255533199195,0.34004024144869216,0.2424547283702213,9.3042606706,9.1340607803
375,51e1905,78e8330,24467.0,4017.0,32.892,,26.385,0.9130172396451489,0.004556335619882923,0.03115004727323932,0.030556617247691653,0.00832813662971978,0.0,0.011295286757458107,0.0010963368268592463,7.178,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.516,0.035,0.187,0.06,0.244,0.213,0.078,0.081,0.192,0.247,10.604025558768601,,14.27,195,1590.0,929.0,0.502,0.187,0.17,0.05194805194805195,0.3366633366633367,0.31468531468531474,0.2967032967032967,10.011257639,9.207140559700001
376,6190dfd,8036085,11374.0,1362.0,26.272,-1.0,29.319,0.9007698290819888,0.0014858100157555691,0.025358489060848408,0.04350730938752717,0.002692407411100696,0.0,0.02618615504277936,0.0,15.962,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.413,0.094,0.336,0.19,0.268,0.221,0.103,0.07,0.159,0.267,11.066884835611546,,39.36,250,2890.0,1630.0,0.492,0.195,0.239,0.11634904714142427,0.41925777331995984,0.3009027081243731,0.16349047141424272,10.155870535,13.335099572
377,c6d61bf,7572db1,441328.0,62326.0,32.313,1451.0,32.48,0.6398603503280563,0.10871004634924457,0.18724292220951466,0.0014948132988222074,0.04077128353297618,0.0006119705451554004,0.017506370513052028,0.003802243223178635,8.256,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.533,0.058,0.233,0.109,0.251,0.181,0.107,0.08,0.203,0.209,11.076572746602078,4.54,11.15,221,1970.0,1320.0,0.511,0.219,0.132,0.06986027944111776,0.24251497005988024,0.3353293413173653,0.3522954091816367,10.122457154,7.1184905523
378,7a86c89,b795815,11259.0,1549.0,33.949,,26.072,0.8280765305101367,0.0011007264794764544,0.11633678227630236,0.03685432385374347,0.0030920407468929493,0.0008905877879400404,0.013649008345508036,0.0,10.788,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.504,0.031,0.157,0.06,0.321,0.206,0.103,0.079,0.2,0.262,13.620645953371076,,20.04,265,2290.0,2840.0,0.507,0.249,0.155,0.09409409409409408,0.3363363363363363,0.4104104104104103,0.15915915915915915,13.177094849000001,10.081804112
379,1380dcb,842bd12,107252.0,11343.0,28.471,164.0,29.614,0.8412914870149403,0.004472074601423844,0.12316253885490824,0.003579665095758548,0.007891306527624587,0.0008021658477890304,0.018700491326581768,0.0001002707309736288,10.32,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.463,0.042,0.204,0.07,0.281,0.11,0.085,0.071,0.091,0.191,9.842131257420572,1.35,14.52,248,1120.0,2150.0,0.501,0.311,0.114,0.08946322067594432,0.2753479125248509,0.36381709741550694,0.27137176938369784,16.753072864,7.561121381
380,25078f7,4522abc,147238.0,10092.0,21.115,802.0,31.085,0.7428653848066765,0.17257363400344172,0.05433149973639971,0.0023972704936785667,0.009091722951129502,0.00019894360943390596,0.017148939133202694,0.0013926052660373418,10.466,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.508,0.062,0.229,0.092,0.255,0.198,0.107,0.07,0.106,0.255,13.18540697597347,1.9100000000000001,13.66,239,7269.0,7970.0,0.511,0.286,0.086,0.10468594217347957,0.3569292123629113,0.30109670987038883,0.23728813559322035,12.531751607999999,5.2221261417000004
381,45e4b91,8036085,9135.0,1236.0,28.869,19.0,28.074,0.9111802538843108,0.01028857719415092,0.030140063819000567,0.015119735180969611,0.0051492589242223925,0.014324482837460363,0.013797628159885483,0.0,9.437,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.576,0.044,0.234,0.101,0.275,0.292,0.081,0.1,0.18,0.251,10.847709212808235,,23.11,260,1429.0,1160.0,0.474,0.188,0.197,0.09181636726546906,0.3852295409181637,0.35528942115768464,0.16766467065868265,7.2735167997,12.701514411
382,e72d3f3,e899d7f,11072.0,971.0,20.645,9.0,24.905,0.6531978757792657,0.3054922550269543,0.021573489403993455,0.0006023310210514692,0.0,0.0,0.019134048768735003,0.0,14.779,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.411,0.088,0.193,0.056,0.343,0.299,0.157,0.119,,0.317,12.783387267591477,,33.6,301,,,0.501,0.194,0.179,0.25944333996023855,0.37673956262425445,0.2803180914512922,0.08349900596421472,9.4270547318,11.166025993
383,935e525,485e9af,252523.0,42667.0,39.088,1979.0,32.397,0.46701619923356313,0.475941286533324,0.0271354672163133,0.003782155828822429,0.011896781165264202,0.00040022813003411946,0.012006843901023584,0.0018210379916552436,16.336,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.436,0.074,0.276,0.056,0.341,0.218,0.127,0.151,0.128,0.335,10.513457852602949,14.74,19.22,274,1469.0,969.0,0.523,0.247,0.138,0.14084507042253522,0.3289738430583501,0.2917505030181086,0.23843058350100602,14.847304275,10.965192895
384,cf3b2dd,bc77872,660555.0,178235.0,68.461,3042.0,28.8,0.29331131625019896,0.10985993951933791,0.4291938564380074,0.0015020690752825085,0.14522322139105523,0.0003978990927900685,0.014901321024988064,0.005610377208339965,14.898,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.533,0.064,0.271,0.078,0.238,0.164,0.078,0.079,0.173,0.264,10.856143028618112,5.74,3.9299999999999997,239,1769.0,1879.0,0.499,0.203,0.104,0.17117117117117117,0.26126126126126126,0.1931931931931932,0.3743743743743744,15.4179853,5.627669600499999
385,9ffbb53,c479f0c,32241.0,5535.0,36.118,8.0,37.628,0.8842685121657767,0.046992612037506584,0.026757748411538343,0.0017102685718263081,0.020354184689118916,0.0,0.01932006880847975,0.0005966053157533633,12.775,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.451,0.067,0.159,0.036,0.296,,0.085,0.081,,0.251,11.202713704386131,,8.16,288,3039.0,1549.0,0.507,0.164,0.145,0.07554671968190857,0.29224652087475156,0.290258449304175,0.34194831013916505,9.5011131667,9.1248314572
386,5410a33,1b0d913,8745.0,824.0,19.667,0.0,28.529,0.6854815333100105,0.22371932630316363,0.06920885601479336,0.012174521465340598,0.00029986506072267484,0.0,0.009115897845969315,0.0,18.197,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.33,0.095,0.308,0.144,0.291,,0.137,0.101,,0.31,9.243678118434747,,42.75,306,2259.0,4429.0,0.512,0.206,0.24,0.200199203187251,0.4302788844621514,0.26095617529880477,0.10856573705179283,9.5105543957,15.077708187999999
387,f013551,1b0d913,53361.0,4520.0,25.266,36.0,26.593,0.6486813428508589,0.17598424409653493,0.1562593725631336,0.004298882290604443,0.005638533981164897,0.0,0.009137624217703397,0.0,13.814,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.452,0.049,0.316,0.148,0.353,0.167,0.114,0.09,,0.271,9.667760218536745,4.85,31.880000000000003,332,4929.0,4129.0,0.467,0.231,0.145,0.19580419580419584,0.33866133866133874,0.3296703296703297,0.1358641358641359,11.20926783,9.913724312100001
388,24205e9,1b0d913,3080.0,291.0,21.978,-1.0,22.1,0.62040454893689,0.0343757151243197,0.3147342971136339,0.018555921478106006,0.0019700120389624606,0.0,0.009959505308087993,0.0,18.546,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.42,0.041,0.411,0.265,0.298,,0.111,0.08,,0.283,9.812181259065728,,,297,,1539.0,0.509,0.273,0.18,0.21215139442231076,0.32868525896414347,0.30677290836653387,0.15239043824701196,8.8466579292,10.157273919
